84CCA811B0A4
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,   14:25:7,     46.07,    -,              -,              -,        54,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.639999,31.743164,1020.276855,    -
 2022/3/31,  14:25:12,     45.78,    -,              -,              -,        42,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.650000,31.811523,1020.292786,    -
 2022/3/31,  14:25:17,     46.52,    -,              -,              -,        36,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.670000,31.598633,1020.216553,    -
 2022/3/31,  14:25:22,     46.81,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.690001,31.566406,1020.221436,    -
 2022/3/31,  14:25:30,     46.96,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,31.884766,1020.242676,    -
 2022/3/31,  14:25:35,     47.11,    -,              -,              -,        60,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.750000,31.210938,1020.345093,    -
 2022/3/31,  14:25:41,     46.96,    -,              -,              -,        48,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,31.459961,1020.268738,    -
 2022/3/31,  14:25:46,     45.48,    -,              -,              -,        48,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,31.212891,1020.195312,    -
 2022/3/31,  14:25:51,     45.48,    -,              -,              -,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,31.462891,1020.243347,    -
 2022/3/31,  14:25:56,     45.93,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,31.655273,1020.275696,    -
 2022/3/31,   14:26:4,     45.78,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,31.387695,1020.277527,    -
 2022/3/31,   14:26:9,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.879999,31.590820,1020.274597,    -
 2022/3/31,  14:26:14,     45.48,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,31.355469,1020.225464,    -
 2022/3/31,  14:26:19,     46.22,    -,              -,              -,        42,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.920000,31.324219,1020.230286,    -
 2022/3/31,  14:26:24,     45.48,    -,              -,              -,        54,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.930000,31.505859,1020.227173,    -
 2022/3/31,  14:26:29,     45.48,    -,              -,              -,        48,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,31.282227,1020.294678,    -
 2022/3/31,  14:26:38,     45.48,    -,              -,              -,        42,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.980000,31.035156,1020.272339,    -
 2022/3/31,  14:26:43,     45.48,    -,              -,              -,        48,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,31.263672,1020.255249,    -
 2022/3/31,  14:26:48,     45.48,    -,              -,              -,        18,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,31.241211,1020.255249,    -
 2022/3/31,  14:26:53,     45.48,    -,              -,              -,        24,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.040001,31.005859,1020.205811,    -
 2022/3/31,  14:26:58,     45.48,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.070000,31.232422,1020.218933,    -
 2022/3/31,   14:27:3,     45.33,    -,              -,              -,        30,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.080000,31.199219,1020.289307,    -
 2022/3/31,  14:27:12,     45.63,    -,              -,              -,        36,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.110001,31.043945,1020.282959,    -
 2022/3/31,  14:27:17,     45.19,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,31.034180,1020.268982,    -
 2022/3/31,  14:27:22,     45.33,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,30.967773,1020.284973,    -
 2022/3/31,  14:27:27,     45.48,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,30.992188,1020.189148,    -
 2022/3/31,  14:27:32,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,30.890625,1020.240601,    -
 2022/3/31,  14:27:37,     45.33,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,31.004883,1020.283813,    -
 2022/3/31,  14:27:45,     45.19,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.230000,31.051758,1020.223145,    -
 2022/3/31,  14:27:50,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.250000,30.861328,1020.209045,    -
 2022/3/31,  14:27:55,     45.19,    -,              -,              -,        24,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.270000,30.908203,1020.233154,    -
 2022/3/31,   14:28:0,     45.19,    -,              -,              -,        30,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.280001,31.043945,1020.222046,    -
 2022/3/31,   14:28:5,     45.19,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.299999,30.662109,1020.262024,    -
 2022/3/31,  14:28:11,     45.04,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.309999,30.990234,1020.243103,    -
 2022/3/31,  14:28:19,     45.04,    -,              -,              -,        12,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.340000,30.902344,1020.244873,    -
 2022/3/31,  14:28:24,     45.19,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.360001,30.937500,1020.222717,    -
 2022/3/31,  14:28:29,     44.74,    -,              -,              -,        42,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.360001,30.497070,1020.277161,    -
 2022/3/31,  14:28:34,     45.33,    -,              -,              -,        42,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.379999,30.939453,1020.227600,    -
 2022/3/31,  14:28:39,     44.74,    -,              -,              -,        42,        10,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.400000,30.873047,1020.232422,    -
 2022/3/31,  14:28:44,     45.04,    -,              -,              -,        36,         8,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.420000,30.569336,1020.183105,    -
 2022/3/31,  14:28:53,     44.74,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.450001,30.695312,1020.258423,    -
 2022/3/31,  14:28:58,     45.04,    -,              -,              -,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.459999,30.548828,1020.219971,    -
 2022/3/31,   14:29:3,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.490000,30.392578,1020.197998,    -
 2022/3/31,   14:29:8,     45.19,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.490000,30.799805,1020.205933,    -
 2022/3/31,  14:29:13,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.520000,30.372070,1020.191589,    -
 2022/3/31,  14:29:18,     44.45,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.530001,30.937500,1020.215637,    -
 2022/3/31,  14:29:26,     45.33,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.549999,30.588867,1020.247864,    -
