7C9EBDD8CE0C
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:26:13,     81.97,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.049999,29.495117,1020.695374,    -
 2022/3/31,  14:26:18,     81.97,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.080000,29.338867,1020.690247,    -
 2022/3/31,  14:26:23,     81.24,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.080000,28.707031,1020.781799,    -
 2022/3/31,  14:26:28,     81.38,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.110001,28.743164,1020.629700,    -
 2022/3/31,  14:26:33,     81.83,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,29.003906,1020.746582,    -
 2022/3/31,  14:26:42,     81.24,    -,              -,              -,        75,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,29.253906,1020.713623,    -
 2022/3/31,  14:26:47,     81.38,    -,              -,              -,        75,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,29.030273,1020.763916,    -
 2022/3/31,  14:26:52,     81.68,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,28.804688,1020.708435,    -
 2022/3/31,  14:26:57,     81.24,    -,              -,              -,        72,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.219999,28.581055,1020.675537,    -
 2022/3/31,   14:27:2,     81.38,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.230000,28.501953,1020.692444,    -
 2022/3/31,   14:27:7,     81.53,    -,              -,              -,        63,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.260000,28.526367,1020.651123,    -
 2022/3/31,  14:27:15,     81.38,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.280001,28.607422,1020.748657,    -
 2022/3/31,  14:27:21,     81.24,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.320000,28.564453,1020.676880,    -
 2022/3/31,  14:27:26,     81.09,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.330000,28.701172,1020.665955,    -
 2022/3/31,  14:27:31,     81.97,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.350000,28.464844,1020.718994,    -
 2022/3/31,  14:27:36,     80.94,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.370001,28.307617,1020.649902,    -
 2022/3/31,  14:27:41,     81.09,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.379999,28.320312,1020.686096,    -
 2022/3/31,  14:27:49,     80.94,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.410000,28.355469,1020.708618,    -
 2022/3/31,  14:27:54,     81.68,    -,              -,              -,        63,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.420000,28.221680,1020.623291,    -
 2022/3/31,  14:27:59,     81.53,    -,              -,              -,        54,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.440001,28.437500,1020.712097,    -
 2022/3/31,   14:28:4,     80.94,    -,              -,              -,        72,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.459999,28.132812,1020.654236,    -
 2022/3/31,   14:28:9,     81.24,    -,              -,              -,        63,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.469999,28.372070,1020.651428,    -
 2022/3/31,  14:28:15,     81.53,    -,              -,              -,        63,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.490000,28.417969,1020.629700,    -
